3872,1,2.0
3889,1,182.0
3930,1,34.0
3946,1,21.0
3966,1,15.0
3967,1,2.0
3976,1,12.0
3979,1,20.0
3995,1,26.0
4023,1,19.0
4039,1,54.0
4042,1,5.0
4057,1,3.0
4058,1,26.0
4135,1,25.0
4138,1,2.0
4144,1,3.0
4147,1,18.0
4160,1,33.0
4161,1,2.0
4162,1,33.0
4173,1,56.0
4186,1,87.0
4190,1,56.0
4193,1,2.0
4217,1,7.0
4260,1,134.0
4290,1,431.0
4311,1,149.0
4318,1,4.0
4324,1,2.0
4365,1,20.0
4370,1,38.0
4382,1,51.0
4400,1,23.0
4416,1,33.0
4431,1,1.0
4449,1,85.0
4450,1,67.0
4454,1,118.0
4455,1,3.0
4474,1,30.0
4500,1,29.0
4513,1,6.0
4527,1,7.0
4529,1,14.0
4530,1,5.0
4537,1,9.0
4544,1,47.0
4545,1,2.0
4559,1,69.0
4575,1,66.0
4576,1,98.0
4595,1,38.0
4596,1,22.0
4598,1,15.0
4601,1,109.0
4610,1,61.0
4615,1,35.0
4624,1,51.0
4626,1,24.0
4630,1,40.0
4631,1,143.0
4632,1,41.0
4644,1,47.0
4650,1,19.0
4655,1,33.0
4659,1,24.0
4672,1,39.0
4678,1,32.0
4688,1,39.0
4689,1,33.0
4702,1,7.0
4706,1,33.0
4710,1,33.0
4719,1,21.0
4731,1,161.0
4732,1,170.0
4752,1,85.0
4768,1,24.0
4769,1,23.0
4776,1,40.0
4777,1,69.0
4778,1,251.0
4779,1,219.0
4792,1,9.0
4865,1,21.0
4868,1,26.0
4881,1,75.0
4892,1,19.0
4922,1,58.0
4929,1,106.0
4974,1,56.0
5008,1,34.0
5053,1,40.0
5112,1,17.0
5165,1,67.0
5186,1,100.0
5200,1,21.0
5201,1,6.0
5233,1,50.0
5247,1,22.0
5260,1,14.0
5275,1,9.0
5277,1,68.0
5298,1,15.0
5316,1,44.0
5319,1,8.0
5325,1,30.0
5332,1,27.0
5368,1,21.0
5375,1,11.0
5384,1,29.0
5387,1,118.0
5436,1,77.0
5461,1,22.0
5467,1,95.0
5470,1,15.0
5472,1,97.0
5477,1,41.0
5521,1,43.0
5523,1,2.0
5555,1,11.0
5570,1,11.0
5597,1,4.0
5599,1,2.0
5614,1,28.0
5648,1,15.0
5671,1,16.0
5682,1,20.0
5700,1,25.0
5709,1,7.0
5714,1,7.0
5754,1,35.0
5772,1,27.0
5777,1,26.0
5799,1,32.0
5811,1,20.0
5812,1,3.0
5816,1,45.0
5820,1,13.0
5823,1,5.0
5832,1,54.0
5840,1,26.0
5848,1,57.0
5853,1,4.0
5854,1,11.0
5857,1,7.0
5866,1,86.0
5881,1,17.0
5888,1,67.0
5889,1,1.0
5896,1,7.0
5898,1,150.0
5899,1,13.0
5914,1,4.0
5916,1,23.0
5919,1,5.0
5921,1,10.0
5928,1,39.0
5938,1,33.0
5951,1,146.0
5952,1,17.0
5955,1,25.0
5956,1,15.0
5957,1,20.0
5958,1,14.0
5959,1,19.0
5961,1,9.0
5970,1,44.0
5973,1,5.0
5979,1,26.0
5983,1,6.0
5987,1,8.0
6004,1,12.0
6005,1,2.0
6010,1,4.0
6020,1,35.0
6021,1,8.0
6031,1,19.0
6032,1,105.0
6034,1,38.0
6035,1,8.0
6036,1,23.0
6037,1,18.0
6043,1,28.0
6044,1,20.0
6045,1,4.0
6050,1,13.0
6063,1,11.0
6064,1,10.0
6075,1,6.0
6076,1,146.0
6080,1,24.0
6086,1,12.0
6093,1,7.0
6096,1,18.0
6097,1,7.0
6101,1,18.0
6104,1,17.0
6116,1,9.0
6119,1,25.0
6120,1,24.0
6127,1,24.0
6128,1,9.0
6132,1,4.0
6140,1,89.0
6142,1,15.0
6148,1,21.0
6149,1,6.0
6154,1,65.0
6155,1,9.0
6157,1,45.0
6166,1,43.0
6167,1,29.0
6170,1,8.0
6171,1,7.0
6174,1,31.0
6178,1,42.0
6197,1,76.0
6204,1,17.0
6214,1,7.0
6216,1,6.0
6218,1,8.0
6225,1,6.0
6231,1,18.0
6234,1,55.0
6236,1,95.0
6242,1,12.0
6256,1,1.0
6259,1,4.0
6269,1,5.0
6270,1,17.0
6273,1,32.0
6275,1,23.0
6276,1,7.0
6279,1,5.0
6280,1,46.0
6281,1,2.0
6282,1,102.0
6283,1,14.0
6289,1,3.0
6299,1,10.0
6300,1,28.0
6307,1,23.0
6311,1,15.0
6313,1,18.0
6314,1,12.0
6319,1,4.0
6323,1,3.0
6324,1,12.0
6333,1,61.0
6339,1,10.0
6343,1,10.0
6344,1,1.0
6348,1,11.0
6352,1,13.0
6353,1,11.0
6372,1,9.0
6378,1,56.0
6383,1,15.0
6388,1,26.0
6389,1,4.0
6391,1,25.0
6393,1,68.0
6396,1,62.0
6403,1,1.0
6415,1,12.0
6416,1,6.0
6428,1,8.0
6429,1,96.0
6439,1,93.0
6441,1,56.0
6450,1,2.0
6457,1,16.0
6459,1,160.0
6467,1,10.0
6468,1,9.0
6469,1,12.0
6470,1,16.0
6471,1,76.0
6472,1,8.0
6481,1,2.0
6482,1,11.0
6493,1,20.0
6494,1,9.0
6501,1,9.0
6511,1,6.0
6512,1,23.0
6536,1,16.0
6540,1,1.0
6544,1,16.0
6553,1,31.0
6558,1,32.0
6568,1,187.0
6573,1,54.0
6603,1,155.0
6652,1,1.0
6675,1,82.0
6679,1,10.0
6700,1,271.0
6705,1,2.0
6718,1,6.0
6773,1,11.0
6797,1,25.0
6804,1,130.0
6818,1,48.0
6824,1,60.0
6827,1,87.0
6857,1,228.0
6884,1,61.0
6893,1,22.0
6930,1,5.0
6954,1,4.0
6955,1,37.0
6957,1,214.0
6971,1,55.0
6974,1,65.0
6989,1,36.0
6995,1,17.0
7001,1,5.0
7048,1,7.0
7067,1,46.0
7076,1,16.0
7089,1,183.0
7095,1,15.0
7096,1,8.0
7110,1,46.0
7112,1,54.0
7163,1,144.0
7176,1,19.0
7181,1,106.0
7205,1,15.0
7218,1,70.0
7227,1,165.0
7235,1,20.0
7254,1,15.0
7269,1,16.0
7285,1,125.0
7290,1,9.0
7308,1,23.0
7311,1,16.0
7327,1,274.0
7336,1,104.0
7337,1,49.0
7359,1,23.0
7371,1,28.0
7372,1,29.0
7385,1,27.0
7386,1,5.0
7400,1,22.0
7412,1,60.0
7432,1,14.0
7439,1,48.0
7450,1,166.0
7503,1,15.0
7526,1,37.0
7527,1,7.0
7533,1,59.0
7537,1,16.0
7550,1,16.0
7567,1,18.0
7568,1,6.0
7574,1,73.0
7575,1,2.0
7579,1,164.0
7594,1,19.0
7612,1,8.0
7629,1,332.0
7665,1,198.0
7679,1,120.0
7684,1,124.0
7704,1,17.0
7708,1,45.0
7739,1,27.0
7771,1,177.0
7796,1,16.0
7809,1,59.0
7811,1,8.0
7817,1,14.0
7851,1,45.0
7852,1,56.0
7857,1,14.0
7893,1,40.0
7894,1,44.0
7903,1,32.0
7947,1,76.0
7953,1,15.0
8008,1,11.0
8015,1,26.0
8040,1,59.0
8042,1,44.0
8046,1,16.0
8051,1,168.0
8087,1,19.0
8114,1,28.0
8115,1,11.0
8142,1,21.0
8154,1,30.0
8171,1,2.0
8216,1,26.0
8218,1,60.0
8246,1,114.0
8251,1,89.0
8258,1,181.0
8276,1,69.0
8277,1,10.0
8298,1,17.0
8299,1,17.0
8310,1,2.0
8312,1,22.0
8336,1,867.0
8340,1,15.0
8363,1,11.0
8394,1,17.0
8404,1,31.0
8411,1,44.0
8424,1,18.0
8433,1,108.0
8444,1,17.0
8470,1,19.0
8480,1,65.0
8484,1,10.0
8505,1,42.0
8508,1,8.0
8526,1,8.0
8527,1,27.0
8545,1,24.0
8547,1,150.0
8597,1,262.0
8613,1,65.0
8626,1,14.0
8640,1,19.0
8643,1,35.0
8647,1,84.0
8648,1,41.0
8650,1,15.0
8656,1,14.0
8666,1,145.0
8667,1,95.0
8672,1,39.0
8685,1,58.0
8687,1,35.0
8688,1,27.0
8696,1,20.0
8700,1,7.0
8702,1,471.0
8706,1,24.0
8715,1,19.0
8728,1,35.0
8761,1,20.0
8763,1,92.0
8773,1,26.0
8781,1,70.0
8782,1,68.0
8786,1,65.0
8787,1,129.0
8788,1,137.0
8793,1,23.0
8795,1,19.0
8803,1,106.0
8817,1,73.0
8818,1,71.0
8832,1,17.0
8838,1,18.0
8851,1,58.0
8852,1,164.0
8864,1,76.0
8866,1,41.0
8869,1,28.0
8877,1,36.0
8890,1,46.0
8891,1,48.0
8894,1,50.0
8899,1,569.0
8901,1,132.0
8902,1,118.0
8905,1,37.0
8906,1,35.0
8907,1,25.0
8922,1,30.0
8923,1,9.0
8933,1,18.0
8934,1,15.0
8944,1,104.0
8945,1,34.0
8947,1,3.0
8958,1,31.0
8959,1,25.0
8969,1,24.0
8979,1,38.0
9008,1,69.0
9015,1,298.0
9016,1,297.0
9026,1,39.0
9054,1,28.0
9060,1,31.0
9061,1,22.0
9073,1,41.0
9077,1,46.0
9082,1,20.0
9086,1,24.0
9088,1,15.0
9100,1,2.0
9105,1,5.0
9111,1,20.0
9114,1,14.0
9127,1,20.0
9128,1,24.0
9140,1,9.0
9143,1,551.0
9152,1,16.0
9178,1,98.0
9190,1,167.0
9212,1,50.0
9280,1,15.0
9479,1,29.0
9486,1,30.0
9499,1,22.0
9500,1,28.0
9501,1,63.0
9629,1,37.0
9634,1,20.0
9641,1,15.0
9667,1,77.0
9668,1,13.0
9676,1,66.0
9705,1,5.0
9711,1,46.0
9712,1,18.0
9721,1,85.0
9730,1,8.0
9742,1,99.0
9748,1,58.0
9773,1,38.0
9818,1,73.0
9836,1,16.0
9842,1,4.0
9847,1,15.0
9848,1,18.0
9856,1,22.0
9862,1,13.0
9867,1,22.0
9868,1,37.0
9887,1,38.0
9888,1,5.0
9890,1,24.0
9893,1,38.0
9894,1,7.0
9908,1,89.0
9913,1,12.0
9925,1,64.0
9937,1,69.0
9949,1,12.0
9953,1,22.0
9963,1,11.0
9969,1,5.0
9982,1,8.0
9986,1,10.0
9988,1,18.0
9990,1,5.0
9992,1,2.0
10001,1,9.0
10003,1,191.0
10005,1,14.0
10017,1,140.0
10023,1,41.0
10036,1,37.0
10037,1,51.0
10042,1,3.0
10043,1,44.0
10046,1,78.0
10047,1,1.0
10048,1,6.0
10069,1,10.0
10072,1,466.0
10074,1,2.0
10085,1,117.0
10087,1,24.0
10092,1,3.0
10093,1,7.0
10096,1,3.0
10099,1,18.0
10107,1,9.0
10112,1,16.0
10119,1,406.0
10123,1,32.0
10129,1,5.0
10131,1,11.0
10134,1,50.0
10144,1,12.0
10170,1,282.0
10181,1,12.0
10191,1,14.0
10207,1,101.0
10209,1,9.0
10211,1,3.0
10213,1,92.0
10223,1,7.0
10231,1,58.0
10233,1,15.0
10236,1,11.0
10251,1,6.0
10278,1,59.0
10279,1,9.0
10280,1,21.0
10282,1,72.0
10293,1,124.0
10294,1,128.0
10295,1,13.0
10299,1,95.0
10300,1,6.0
10301,1,102.0
10305,1,640.0
10306,1,92.0
10307,1,50.0
10310,1,4.0
10326,1,17.0
10327,1,14.0
10328,1,23.0
10331,1,17.0
10333,1,11.0
10342,1,40.0
10344,1,17.0
10353,1,2.0
10360,1,43.0
10369,1,44.0
10396,1,2.0
10399,1,241.0
10400,1,5.0
10406,1,25.0
10429,1,3.0
10430,1,19.0
10438,1,40.0
10441,1,14.0
10444,1,34.0
10445,1,25.0
10447,1,34.0
10450,1,158.0
10453,1,44.0
10457,1,7.0
10496,1,16.0
10506,1,16.0
10536,1,23.0
10543,1,15.0
10545,1,42.0
10547,1,4.0
10559,1,19.0
10563,1,31.0
10572,1,26.0
10577,1,14.0
10582,1,2.0
10605,1,34.0
10606,1,18.0
10619,1,5.0
10652,1,39.0
10714,1,5.0
10724,1,7.0
10727,1,62.0
10728,1,51.0
10729,1,6.0
10747,1,22.0
10756,1,160.0
10760,1,158.0
10804,1,25.0
10828,1,1.0
10837,1,1.0
10863,1,5.0
10864,1,18.0
10892,1,11.0
10901,1,1.0
10902,1,326.0
10966,1,7.0
10967,1,5.0
10968,1,27.0
10991,1,18.0
11000,1,17.0
11002,1,12.0
11017,1,9.0
11043,1,18.0
11049,1,7.0
11059,1,16.0
11084,1,7.0
11105,1,117.0
11117,1,9.0
11140,1,24.0
11152,1,3.0
11189,1,12.0
11214,1,6.0
11228,1,28.0
11253,1,27.0
11255,1,12.0
11258,1,14.0
11269,1,9.0
11273,1,100.0
11285,1,36.0
11304,1,4.0
11324,1,61.0
11340,1,29.0
11358,1,10.0
11361,1,17.0
11367,1,15.0
11370,1,24.0
11380,1,10.0
11385,1,38.0
11388,1,6.0
11392,1,23.0
11396,1,24.0
11399,1,14.0
11412,1,86.0
11434,1,30.0
11438,1,20.0
11440,1,4.0
11448,1,18.0
11450,1,8.0
11451,1,5.0
11457,1,228.0
11467,1,221.0
11470,1,37.0
11475,1,1.0
11503,1,17.0
11506,1,20.0
11545,1,11.0
11554,1,31.0
11564,1,6.0
11566,1,16.0
11567,1,16.0
11573,1,20.0
11580,1,7.0
11585,1,310.0
11604,1,23.0
11606,1,22.0
11618,1,25.0
11622,1,8.0
11630,1,25.0
11639,1,2.0
11645,1,4.0
11660,1,92.0
11675,1,5.0
11676,1,24.0
11697,1,36.0
11703,1,73.0
11716,1,24.0
11718,1,18.0
11745,1,4.0
11748,1,11.0
11755,1,83.0
11765,1,15.0
11769,1,7.0
11774,1,70.0
11795,1,12.0
11796,1,2.0
11797,1,21.0
11801,1,257.0
11805,1,4.0
11806,1,9.0
11811,1,2.0
11819,1,105.0
11856,1,21.0
11860,1,1.0
11862,1,26.0
11867,1,54.0
11872,1,9.0
11874,1,7.0
11893,1,25.0
11913,1,19.0
11933,1,3.0
11934,1,3.0
11937,1,2.0
11943,1,32.0
11965,1,32.0
11970,1,39.0
11976,1,20.0
11983,1,16.0
11990,1,13.0
12008,1,35.0
12009,1,21.0
12033,1,17.0
12040,1,17.0
12046,1,39.0
12049,1,10.0
12053,1,52.0
12071,1,3.0
12109,1,2.0
12112,1,16.0
12117,1,8.0
12121,1,5.0
12136,1,19.0
12150,1,12.0
12169,1,1.0
12185,1,76.0
12194,1,669.0
12196,1,104.0
12197,1,2.0
12220,1,8.0
12224,1,13.0
12226,1,9.0
12234,1,6.0
12239,1,20.0
12263,1,101.0
12271,1,56.0
12282,1,15.0
12286,1,1.0
12290,1,44.0
12292,1,39.0
12325,1,42.0
12357,1,46.0
12379,1,19.0
12386,1,5.0
12388,1,13.0
12396,1,33.0
12407,1,29.0
12409,1,116.0
12421,1,24.0
12430,1,36.0
12435,1,117.0
12448,1,2.0
12464,1,3.0
12468,1,24.0
12469,1,23.0
12471,1,47.0
12477,1,16.0
12488,1,7.0
12496,1,6.0
12503,1,50.0
12517,1,5.0
12542,1,34.0
12550,1,2.0
12558,1,1.0
12559,1,194.0
12579,1,68.0
12583,1,59.0
12614,1,30.0
12624,1,14.0
12625,1,27.0
12646,1,5.0
12652,1,21.0
12656,1,1.0
12658,1,89.0
12659,1,17.0
12662,1,8.0
12675,1,80.0
12680,1,63.0
12686,1,15.0
12725,1,21.0
12730,1,3.0
12735,1,12.0
12738,1,23.0
12747,1,33.0
12759,1,19.0
12764,1,100.0
12765,1,24.0
12774,1,19.0
12775,1,18.0
12795,1,17.0
12865,1,19.0
12872,1,1.0
12877,1,15.0
12887,1,30.0
12897,1,26.0
12904,1,26.0
12915,1,1.0
12924,1,18.0
12937,1,109.0
12940,1,12.0
12974,1,12.0
12998,1,15.0
13003,1,102.0
13010,1,92.0
13019,1,10.0
13020,1,58.0
13023,1,74.0
13041,1,23.0
13049,1,18.0
13091,1,10.0
13101,1,8.0
13107,1,124.0
13116,1,2.0
13134,1,13.0
13146,1,46.0
13147,1,25.0
13162,1,23.0
13167,1,19.0
13169,1,50.0
13172,1,10.0
13183,1,25.0
13195,1,4.0
13201,1,23.0
13203,1,23.0
13212,1,8.0
13234,1,22.0
13243,1,18.0
13247,1,7.0
13259,1,15.0
13265,1,49.0
13270,1,21.0
13274,1,121.0
13277,1,13.0
13280,1,15.0
13285,1,21.0
13308,1,16.0
13316,1,15.0
13387,1,9.0
13390,1,15.0
13396,1,175.0
13409,1,34.0
13414,1,10.0
13437,1,2.0
13454,1,15.0
13455,1,8.0
13492,1,7.0
13504,1,4.0
13517,1,8.0
13551,1,68.0
13556,1,7.0
13567,1,2.0
13571,1,16.0
13572,1,89.0
13607,1,14.0
13619,1,22.0
13622,1,8.0
13632,1,11.0
13635,1,7.0
13642,1,61.0
13644,1,94.0
13648,1,16.0
13653,1,3.0
13654,1,33.0
13666,1,23.0
13681,1,12.0
13685,1,11.0
13690,1,8.0
13696,1,6.0
13710,1,3.0
13711,1,17.0
13726,1,4.0
13740,1,56.0
13742,1,3.0
13746,1,7.0
13747,1,38.0
13759,1,12.0
13768,1,14.0
13775,1,13.0
13780,1,17.0
13781,1,65.0
13782,1,11.0
13784,1,17.0
13785,1,3.0
13814,1,4.0
13820,1,1.0
13822,1,17.0
13827,1,41.0
13829,1,33.0
13830,1,3.0
13835,1,97.0
13838,1,20.0
13854,1,23.0
13862,1,6.0
13865,1,4.0
13867,1,29.0
13885,1,17.0
13893,1,15.0
13895,1,39.0
13899,1,6.0
13929,1,269.0
13951,1,28.0
13954,1,25.0
13960,1,25.0
13961,1,32.0
13964,1,70.0
13977,1,11.0
13984,1,23.0
13995,1,19.0
14004,1,17.0
14007,1,33.0
14017,1,70.0
14028,1,20.0
14033,1,6.0
14044,1,5.0
14045,1,17.0
14050,1,20.0
14058,1,3.0
14059,1,22.0
14060,1,14.0
14063,1,55.0
14064,1,6.0
14069,1,4.0
14074,1,16.0
14085,1,16.0
14087,1,28.0
14098,1,5.0
14104,1,73.0
14115,1,30.0
14118,1,4.0
14121,1,1.0
14146,1,46.0
14176,1,120.0
14186,1,15.0
14193,1,109.0
14212,1,16.0
14219,1,275.0
14222,1,19.0
14225,1,37.0
14230,1,23.0
14265,1,108.0
14267,1,40.0
14268,1,14.0
14270,1,19.0
14288,1,16.0
14289,1,209.0
14294,1,215.0
14300,1,15.0
14323,1,3.0
14328,1,37.0
14329,1,30.0
14338,1,82.0
14340,1,173.0
14346,1,32.0
14359,1,32.0
14367,1,65.0
14372,1,73.0
14373,1,41.0
14380,1,19.0
14382,1,26.0
14387,1,47.0
14396,1,4.0
14402,1,136.0
14419,1,132.0
14421,1,24.0
14439,1,19.0
14441,1,51.0
14448,1,20.0
14451,1,17.0
14455,1,15.0
14468,1,17.0
14471,1,16.0
14472,1,23.0
14478,1,241.0
14491,1,20.0
14492,1,12.0
14501,1,17.0
14503,1,45.0
14513,1,3.0
14517,1,15.0
14533,1,43.0
14541,1,29.0
14542,1,21.0
14545,1,24.0
14547,1,24.0
14551,1,52.0
14559,1,34.0
14566,1,464.0
14574,1,18.0
14647,1,103.0
14649,1,81.0
14650,1,17.0
14660,1,7.0
14662,1,15.0
14664,1,15.0
14674,1,79.0
14688,1,157.0
14691,1,120.0
14693,1,142.0
14695,1,32.0
14708,1,43.0
14729,1,24.0
14735,1,16.0
14738,1,41.0
14742,1,17.0
14753,1,20.0
14758,1,773.0
14764,1,46.0
14765,1,151.0
14773,1,17.0
14778,1,31.0
14789,1,82.0
14809,1,22.0
14811,1,62.0
14822,1,14.0
14835,1,25.0
14837,1,7.0
14839,1,3.0
14840,1,33.0
14843,1,16.0
14844,1,6.0
14854,1,22.0
14856,1,5.0
14866,1,23.0
14870,1,49.0
14885,1,6.0
14886,1,1.0
14890,1,10.0
14898,1,28.0
14902,1,1.0
14913,1,7.0
14914,1,77.0
14916,1,46.0
14918,1,57.0
14921,1,12.0
14927,1,9.0
14929,1,145.0
14931,1,19.0
14937,1,14.0
14940,1,20.0
14976,1,18.0
14983,1,12.0
14992,1,23.0
15002,1,13.0
15009,1,11.0
15018,1,28.0
15019,1,21.0
15047,1,33.0
15048,1,43.0
15051,1,77.0
15053,1,16.0
15062,1,35.0
15102,1,5.0
15141,1,10.0
15143,1,7.0
15179,1,54.0
15198,1,1.0
15199,1,19.0
15200,1,19.0
15227,1,26.0
15249,1,15.0
15255,1,18.0
15262,1,38.0
15264,1,4.0
15269,1,154.0
15275,1,1.0
15294,1,19.0
15295,1,8.0
15326,1,44.0
15331,1,13.0
15337,1,4.0
15338,1,20.0
15363,1,19.0
15382,1,20.0
15400,1,3.0
15401,1,18.0
15404,1,7.0
15415,1,6.0
15426,1,24.0
15427,1,13.0
15442,1,11.0
15452,1,52.0
15460,1,23.0
15512,1,6.0
15513,1,61.0
15518,1,37.0
15538,1,9.0
15553,1,22.0
15554,1,16.0
15561,1,6.0
15584,1,53.0
15599,1,62.0
15604,1,159.0
15609,1,5.0
15635,1,16.0
15680,1,21.0
15695,1,11.0
15696,1,6.0
15735,1,21.0
15739,1,4.0
15751,1,17.0
15762,1,3.0
15825,1,16.0
15838,1,1.0
15854,1,9.0
15884,1,24.0
15887,1,4.0
15894,1,15.0
15895,1,32.0
15923,1,3.0
15932,1,22.0
15933,1,3.0
15936,1,63.0
15937,1,8.0
15946,1,1.0
15951,1,12.0
15989,1,20.0
16010,1,10.0
16012,1,29.0
16036,1,8.0
16037,1,4.0
16038,1,15.0
16042,1,4.0
16075,1,55.0
16086,1,12.0
16094,1,9.0
16097,1,19.0
16105,1,12.0
16114,1,19.0
16142,1,8.0
16184,1,20.0
16207,1,28.0
16230,1,4.0
16238,1,19.0
16239,1,58.0
16246,1,26.0
16263,1,12.0
16285,1,9.0
16286,1,81.0
16300,1,18.0
16371,1,14.0
16376,1,2.0
16377,1,8.0
16381,1,9.0
16387,1,22.0
16395,1,9.0
16396,1,2.0
16433,1,36.0
16461,1,42.0
16494,1,12.0
16502,1,17.0
16518,1,58.0
16559,1,8.0
16561,1,161.0
16570,1,2.0
16587,1,29.0
16599,1,6.0
16628,1,5.0
16630,1,6.0
16648,1,21.0
16650,1,55.0
16656,1,111.0
16705,1,4.0
16715,1,15.0
16728,1,15.0
16731,1,8.0
16732,1,97.0
16743,1,134.0
16756,1,14.0
16773,1,37.0
16774,1,1.0
16803,1,6.0
16808,1,17.0
16818,1,9.0
16820,1,8.0
16821,1,4.0
16846,1,19.0
16851,1,3.0
16880,1,17.0
16887,1,38.0
16906,1,50.0
16907,1,14.0
16919,1,10.0
16921,1,6.0
16931,1,4.0
16932,1,4.0
16943,1,6.0
16948,1,22.0
16953,1,21.0
16960,1,8.0
16968,1,1.0
16989,1,135.0
16993,1,15.0
17002,1,47.0
17004,1,16.0
17008,1,13.0
17017,1,25.0
17018,1,83.0
17024,1,15.0
17031,1,3.0
17040,1,11.0
17047,1,2.0
17052,1,34.0
17066,1,3.0
17089,1,18.0
17093,1,33.0
17095,1,17.0
